0jAYjwD-qOQ,КАК РОССИЯ СПАСЕТ КОРОВ // МОСКОВСКОЕ ДЕЛО // Анонс GOPRO HERO 8,598667,klikklak.shop,https://vk.cc/9x8cxQ
RWLwxo0ceTU,Пора валить в Литву!,596525,Go Travel Un Limited (Hong Kong),http://map.aviasales.ru
RWLwxo0ceTU,Пора валить в Литву!,596525,elfstore.ru,http://elfstore.ru
RWLwxo0ceTU,Пора валить в Литву!,596525,jaskierstudio.ru,http://jaskierstudio.ru
q5XeYyUp-EM,Польза мата и депортация Джастина Бибера,590849,youcomedy.mes,http://youcomedy.me
rGplLxQLhTQ,Секреты сексуальных домогательств от звезд Голливуда,590073,"LLC ""Company Afisha""",https://goo.gl/t2CpsL
O8UVOsfuEu0,"Крушение карьеры Кокорина, Мамаева и ракеты Союз",586250,Vimbox Limited,skyeng.ru
QNSoF5cKG80,Как американцы убивают свободный интернет,573415,PayPal Inc.,https://goo.gl/Tbx1M1
a2-kRMeHHFU,"Матч Россия - Хорватия. Сборная, за которую не стыдно.",569192,Opera Norway AS,opera.com
UatReZg6pTU,Многим это не понравится!,562182,braun-russia.ru,https://clck.ru/FB8ix
NvNKdEB6j7o,Пора валить во Францию!,559892,Go Travel Un Limited (Hong Kong),https://hotellook.ru
NvNKdEB6j7o,Пора валить во Францию!,559892,Go Travel Un Limited (Hong Kong),http://www.aviasales.ru
ZdtHZ2484BY,UsachevToday - Атака на инстаграм и марш Иисуса,556262,vsemayki.ru,http://vk.cc/1T3WgM
nWIt8zHimuA,Я ПОПАЛ НА МСТИТЕЛИ 4 - ФИНАЛ (БЕЗ СПОЙЛЕРОВ И СМС),543709,Avito AB,http://bit.ly/2W41riV
1v-mAM5AkzI,НОВЫЙ ГАРРИ ПОТТЕР И УГОЛОВНАЯ СТАТЬЯ ЗА РЕПОСТ,542721,Privacy protection service - whoisproxy.ru,https://trk.mail.ru/c/sp1oh7
Alks6KNs9Wc,Пора валить в Бельгию! Евротур 2/3,541501,Go Travel Un Limited (Hong Kong),http://www.aviasales.ru/
Alks6KNs9Wc,Пора валить в Бельгию! Евротур 2/3,541501,elfstore.ru,http://elfstore.ru
Alks6KNs9Wc,Пора валить в Бельгию! Евротур 2/3,541501,jaskierstudio.ru,http://jaskierstudio.ru
_iOuvsroJPU,КАК ВСЕ УСПЕВАТЬ?! // Контроль продуктивности,538205,klikklak.shop,https://vk.cc/9x8cxQ
3gjiKzo6yhM,Новая ВИАГРА и волшебный чехол,537593,vsemayki.ru,http://www.skinon.ru/
EcTRPGEd0_c,КАК БЕСИТ ЭТОТ ТВИТТЕР! #twitota,533305,klikklak.shop,https://vk.cc/9x8cxQ
8F0U7qaDGho,Пора валить в Чехию!,526792,Go Travel Un Limited (Hong Kong),http://map.aviasales.ru
8F0U7qaDGho,Пора валить в Чехию!,526792,elfstore.ru,http://elfstore.ru
8F0U7qaDGho,Пора валить в Чехию!,526792,jaskierstudio.ru,http://jaskierstudio.ru
ukSmE_Hax5U,Как в России сесть за лайк. Топ 5 способов.,524873,OOO Upravljajushchaja kompanija Labirint,https://www.labirint.ru/win/
KwHY7WGwd4c,Что не говорят про Galaxy S10+ // Ушел из жизни Кит Флинт из Prodigy // Юморист провалился,511034,"Samsung Electronics CO., Ltd",http://bit.ly/2SJRqF6
E-Y94qVVFNo,КАК Я ПРОСПАЛ НОВЫЙ ГОД,510068,turclub-pik.ru,https://vk.cc/8YtEjs
pYkJxAW-Y-E,Русские военные технологии и новые ремейки,509358,vsemayki.ru,http://www.skinon.ru/
wK0q9Dt4xZM,Чеченские вампиры и элитный плацкарт для России Будущего,508507,LLC ShowJet,https://clck.ru/Ejhvb
DheMeXFEhcU,Эмиграция Павла Дурова и закон о блогерах,508250,Bonusway Oy,http://bit.ly/1nLDSE1
ltUAl5pxVCY,Тайна российских наемников в Сирии // Олимпиада 2018,503584,AliExpress Russia Holding Pte. Ltd.,http://bit.ly/2mOgptG
YEuSVV0ztG4,TikTok - страшная правда // Карманный Diablo на Blizzcon 2018,498882,FEDERALNOE GOSUDARSTVENNOE AVTONOMNOE UChREZhDENIE FEDERALNYY INSTITUT CIFROVOY TRANSFORMACII V SFERE OBRAZOVANIYa,http://online.edu.ru
GfvBOYend90,Новая LADA и аморальные карикатуры,498709,BEIJING JINGDONG 360 Du E-COMMERCE LTD,http://bit.ly/20tKJXy
0-arxiD-QF4,Украинские санкции и волшебная краска,493226,vsemayki.ru,http://goo.gl/FjWHVN
CU2bndmySJo,Олимпийский скандал и американские выборы,485469,"LLC ""Samsung Electronics RUS Company""",https://www.youtube.com/samsungRuTV
CU2bndmySJo,Олимпийский скандал и американские выборы,485469,"GameStop, Inc.",http://www.thinkgeek.com/product/jkmu/
ky6puN8yoTc,Cуровая масленица и 1D в России,481250,Microsoft Corporation,http://www.masterofcode.ru/
VrM9SCQgaaQ,UsachevToday - Тимати против Киркорова и выставка E3,478254,myducksvision.ru,http://spasiboeva.ru/blog/16334.html
9YvgfPk-BgQ,Пора валить в Бангкок!,470063,Go Travel Un Limited (Hong Kong),http://map.aviasales.ru
npeG0d5xn2E,Тюрьма за Pokemon GO и Видфест в Москве,469322,Change.org,http://goo.gl/f8h2Of
7p46LrOQjPI,UsachevToday - Премия Муз ТВ давай до свидания и драки на ЕВРО,464697,myducksvision.ru,http://spasiboeva.ru/blog/16625.html
gyTJHpVdAJU,UsachevToday - Вечерний Ургант и оживший Тупак,451637,"Joint stock company ""First channel""",http://www.1tv.ru/sprojects/si
fN6GXDuBJBc,Уроки твиттера. Начало,451571,spasiboeva.ru,http://spasiboeva.ru/blog/10662.html
jHY5k0Io7Oc,"Ответ основателю ""Среды"" Руслану Сорокину",450270,"""Kinopoisk"", LLC",http://www.kinopoisk.ru/film/647291/
kJcNKjKnxrE,Твиттер Ивана Охлобыстина,448948,myducksvision.ru,http://spasiboeva.ru/blog/11818.html
YjJT3gInV0s,Взлом Медведева и Человек-паук в Мстителях,448931,REDACTED FOR PRIVACY,http://www.youtube.com/russiatictac/
6rRQQPrrV5U,UsachevToday - Церковные скандалы и развратные модели,443394,G/O Media Inc,http://kotaku.com/5900134/skimpy-outfit-gets-lollipop-chainsaw-cosplayer-asked-to-leave-pax
6rRQQPrrV5U,UsachevToday - Церковные скандалы и развратные модели,443394,"LLC ""Lenta.Ru""",http://lenta.ru/news/2012/03/30/commies
UziaEXaNYtU,Робот-стриптизер и русский хай-тек,441754,vsemayki.ru,http://goo.gl/1YOVCg
0cRl2TqJkdg,UsachevToday - Малолетний хакер и телефон-конструктор,437807,RATE & GOODS HOLDING LIMITED,http://ratengoods.com/
X35CB6UYEOE,Божественный рэп и VideoPeople,430833,vidfest.ru,http://vidfest.ru
Y9J80873J70,Фестиваль видеоблогеров и нелегальные мемы,430312,vidfest.ru,http://vidfest.ru/
DIrB9wcPijY,Челябинский экстрим и надувная мебель,430049,360pano.eu,http://www.360pano.eu/show/
DIrB9wcPijY,Челябинский экстрим и надувная мебель,430049,Crowdfunding LLC,https://clck.ru/9shuF
C3y52f_6tkc,Оживление Майкла Джексона и покупка Twitch,426845,vsemayki.ru,http://goo.gl/1YOVCg
N4x6tfp4RBg,Земля 2.0 и нищий рэпер,421607,Paul OLeary,http://www.myshreddies.com/
RtBQ03dtPs8,Платный YouTube и отчаянный Ди Каприо,415760,REDACTED FOR PRIVACY,https://vk.com/tictac
jBbCF7g5ZX0,Загадочный ящик и новые Утиные Истории,405547,tochtovnutri.ru,http://tochtovnutri.ru/
CvFPtEeFwDU,Подбитый боинг и проблемы Автоваза,402786,rokobay.ru,http://www.rokobay.ru/
6cKycI5dt-M,UsachevToday - PS4 в России  и чемодан на Красной Площади,399321,"Getwear, Inc",http://getwear.com
bppuBd4Okzg,Стартап Бибера и глобальный конкурс [ в сотрудничестве с Microsoft],395363,Microsoft Corporation,http://smarturl.it/LumiaPhones
_BPhql0I9sc,Лига справедливости и новый StarCraft,394885,"Samsung Electronics CO., Ltd",https://goo.gl/XbnllT
oyWWqr_tSIU,Блокировка Facebook и дефицит жетончиков,392088,Delivery Club LLC,http://zakazaka.ru/usachev
uoeQUuJWb64,Как я попал в офис...,391594,Microsoft Corporation,https://products.office.com/ru-ru/try
8MB54xMoKj8,Награда Ди Каприо и Город Грехов 2,391487,vsemayki.ru,http://www.skinon.ru/
Hkz7MjlTfBk,СВОБОДНЫЙ ИНТЕРНЕТ В РОССИИ — ЭТО ЛУЧШИЙ ПОДАРОК!,388448,i-graph comminity,https://vk.cc/98Cx5P
RmBlOIuJMVs,Страшная тайна агента [4K],387504,Societe des Produits Nestle S.A.,https://vk.com/kitkat
RmBlOIuJMVs,Страшная тайна агента [4K],387504,Jewella Privacy LLC Privacy ID# 14246399,http://phobia.ru/
bPOkyOTOIpw,UsachevToday - Беспорядки в Киеве и суд GTA 5,378306,smartprogress.ru,http://smartprogress.ru
PuR31_uDti4,Дерзкий угон танка и толерантный фейсбук,377869,RATE & GOODS HOLDING LIMITED,http://ratengoods.com/
PuR31_uDti4,Дерзкий угон танка и толерантный фейсбук,377869,"KS, LLC",http://ponominalu.ru/event/stendap-ruslana-usacheva-i-danili-poperechnogo
a6OQ_PIit3g,Президент Украины и Победа в Хоккее,376989,Delivery Club LLC,http://goo.gl/hflkeF
_UL7Etj9MI4,Олимпиада в Сочи и забастовка в Лондоне,375825,youcomedy.me,http://youcomedy.me
rih0rHDHlEI,UsachevToday - Водка для богатых и Call Of Duty для бедных,373729,spasiboeva.ru,http://spasiboeva.ru/blog/17389.html
8oNKAegnH60,Иисусий мотоцикл и  Apple Watch  в России,358396,Societe des Produits Nestle S.A.,https://vk.com/nescafe3v1
5HWmZk6lyJA,Срыв концерта Мэнсона и атака гигантского влагалища,357865,vsemayki.ru,http://www.skinon.ru/
ffl1CjEJMXM,Трейлер фильма - Assassin's Creed: Россия 2 [E3 2015],353204,UbiSoft Entertainment,https://www.ubisoft.com
A_UwexzlhXE,Уроки твиттера. Подписчики,351343,spasiboeva.ru,http://spasiboeva.ru/blog/11209.html
HHoOLCiEddM,Уроки твиттера. О чем нужно писать.,350876,myducksvision.ru,http://spasiboeva.ru/blog/12372.html
nPRu21SXOgs,Уроки твиттера. Финал,350362,myducksvision.ru,http://spasiboeva.ru/blog/14017.html
ykyZGgh-pKE,Новинки E3 и итоги Видфеста,349015,UbiSoft Entertainment,https://www.ubisoft.com
Tslx1_3ugrQ,Боевики в Грозном и новый Терминатор,348040,vsemayki.ru,http://goo.gl/1YOVCg
n5pS6rj-bzs,Юбилей YouTube и секретный проект Apple,347966,travelworks.ru,http://www.travelworks.ru/contact/
oO-nrWvSiP4,Задержка GTA 5 и конкурс видеоблогеров,330953,REDACTED FOR PRIVACY,https://vk.com/tictac
Q1Foa4E13KM,Xbox One в России и пивопровод в Бельгии,329310,Ziff Davis LLC,http://on.mash.to/1vedesV
Q1Foa4E13KM,Xbox One в России и пивопровод в Бельгии,329310,Rational Intellectual Holdings Limited,http://www.PokerStars.net/
2X5edBbF300,Дорогие айфоны и народные авиалинии,327985,"KS, LLC",http://ponominalu.ru/event/stendap-ryslana-usacheva-i-danili-poperechnogo
XnR7plI9osY,UsachevToday - Бездуховные американцы и наследие выборов,324668,"Internet Invest, Ltd. dba Imena.ua",http://b23.ru/k5tf
XnR7plI9osY,UsachevToday - Бездуховные американцы и наследие выборов,324668,TheWrap News Inc.,http://b23.ru/k5tx
SgkbcQ1AzZs,UsachevToday - Самоубийство робота и запрет на доллары в России,320685,"Personal data, can not be publicly disclosed according to applicable laws.",http://usachev.budist.ru
ewPEQqdNdpU,Продажа Вконтакте и референдум в Шотландии,320340,HP Inc.,hp.com
2Y10ZktwawU,Погромы во Франции и виртуальная реальность,320332,Perfetti Van Melle Benelux B.V.,https://vk.com/mentosrussia
NgjtSLylyQo,UsachevToday - Отмена конца света и Diablo 3,318786,myducksvision.ru,http://spasiboeva.ru/blog/15418.html
QR_VMuKL8zk,Захват заложников и скандал с Sony,317391,HP Inc.,http://vk.com/HPRussia
RglnSgZ-UEA,Американский косплей и Секретные материалы,314315,Vimpel-Communications Public Joint Stock Company,http://spb.beeline.ru/customers/products/mobile/bonus/details/bezlimitniy-i-besplatniy-internet-4g/
RglnSgZ-UEA,Американский косплей и Секретные материалы,314315,LEGO Juris A/S,http://LEGO.ru/NEXOKNIGHTS.
aFemdsGGi_0,Руслан Усачев и Ice Bucket Challenge,313221,Amyotrophic Lateral Sclerosis Association,http://www.alsa.org/
Z4cRtK5zZto,Столкновения в Киеве и ботинки из будущего,308835,"KS, LLC",http://ponominalu.ru/event/stendap-ruslana-usacheva-i-danili-poperechnogo
_ObrJPl1U-k,Эксклюзивный Assassin и парк Миядзаки,307868,Warner Bros. Entertainment Inc.,https://www.pottermore.com/writing-by-jk-rowling/the-potter-family
_ObrJPl1U-k,Эксклюзивный Assassin и парк Миядзаки,307868,Informational Democracy Foundation,https://www.roi.ru/22543/
9CYBdM26Aeg,UsachevToday - Пуси Райт и Кержаковинг,300387,spasiboeva.ru,http://spasiboeva.ru/blog/17179.html
NVyA4EaMnOw,ЧП в аэропорту и легкие деньги,297890,"OOO "" MoguZa""",http://www.moguza.ru
3svyqk_Snhc,UsachevToday - Роботы проститутки и забастовка в Думе,295288,myducksvision.ru,http://spasiboeva.ru/blog/15725.html
qJMFm6s398M,Музыкальные собаки и бразильские бандиты,291402,vsemayki.ru,http://www.skinon.ru/
by5IA3RNPAs,UsachevToday - Шариатские суды и космическая руда,290395,myducksvision.ru,http://spasiboeva.ru/blog/14363.html
wt4CMPOnpho,Пацанский MUST HAVE для универа [КОНКУРС],281565,PJSC M.video,http://www.mvideo.ru/bagtoschool
t-RlUE6ztdY,Уроки твиттера. Статистика успеха,250031,myducksvision.ru,http://spasiboeva.ru/blog/13388.html
dgZbf8NhJug,UsachevToday - Голограмма Фредди Меркури и офис в Кремле,248510,myducksvision.ru,http://spasiboeva.ru/blog/14694.html
EOEAwZDDhnE,UsachevToday - Марш миллионов и Иконостас Михайлов,247090,myducksvision.ru,http://spasiboeva.ru/blog/14972.html
eH0sAP7VkgI,Уроки твиттера. Хэштеги и фейки,243144,myducksvision.ru,http://spasiboeva.ru/blog/13052.html
61_mTZSQU2E,Доказательство существования экстрасенсов,243101,"KS, LLC",ponominalu.ru
A9kCPgVIbH4,UsachevToday - Деньги и успех 2012,187285,"""TRC ""2x2"" LLC",http://puls.2x2tv.ru/
