longitude,latitude,Agglomerative,KMeans
-2.22055,53.0393,1,1
-2.1264,52.0002,1,1
-2.26153,53.4757,1,1
-0.217325,51.4833,1,2
-2.98574,53.4599,1,1
-0.136306,50.8251,1,2
-0.009494,51.4997,1,2
-0.596405,51.2434,1,2
-0.049108,51.5606,1,2
0.110171,51.5637,1,2
-0.072529,51.4673,1,2
-1.83808,53.7697,1,1
-1.64113,55.0073,1,1
-1.7913,53.657,1,1
-2.99486,56.4597,1,3
-2.01074,52.5866,1,1
-0.055908,51.5568,1,2
-0.016604,51.6014,1,2
-2.93167,53.3911,1,1
-2.67712,53.7621,1,1
-2.76923,53.3642,1,1
-1.0907,50.7906,1,2
-1.84973,54.9613,1,1
1.20656,52.6822,1,2
-1.07066,50.792,1,2
-4.31919,55.8504,1,3
0.115663,51.7564,1,2
-2.19335,53.5586,1,1
-2.91811,54.8849,1,3
-3.77471,51.5875,1,1
-2.95706,51.3514,1,1
0.220097,51.581,1,2
-2.15363,53.5556,1,1
0.135053,51.4387,1,2
-1.75391,53.7893,1,1
-0.127512,51.4185,1,2
-3.74636,53.3122,1,1
-1.78664,53.7717,1,1
-1.50829,53.3623,1,1
-0.085263,51.428,1,2
-4.26085,55.8636,1,3
-0.741998,52.0256,1,2
-2.49994,51.4665,1,1
-4.16605,55.8517,1,3
-2.85248,53.4169,1,1
-1.41059,51.5901,1,2
-0.135393,51.5639,1,2
-2.98949,53.4077,1,1
-0.166074,50.8372,1,2
-2.77571,53.5554,1,1
-4.24863,55.8597,1,3
1.14731,52.0577,1,2
0.217661,51.4479,1,2
-2.06295,52.4534,1,1
-0.111771,50.8173,1,2
-2.68012,51.4917,1,1
-2.12958,52.5917,1,1
-1.06476,50.8391,1,2
-3.47804,51.6446,1,1
0.224041,51.5702,1,2
-0.824316,52.26,1,2
0.122605,52.1965,1,2
-2.86004,53.3814,1,1
-4.13702,50.3675,1,1
1.29056,52.6205,1,2
-2.12307,52.5864,1,1
-1.44704,52.8918,1,1
-0.410691,53.0017,1,2
-1.8094,53.6365,1,1
-2.50528,51.481,1,1
-1.30167,53.3619,1,1
-2.45708,52.7131,1,1
0.514632,51.3833,1,2
-0.096956,51.5238,1,2
-2.12637,53.015,1,1
-1.7729,53.8157,1,1
-0.724336,51.5228,1,2
-1.72346,53.804,1,1
-3.30715,51.5827,1,1
-0.242405,52.5646,1,2
-2.09869,54.9702,1,1
-2.88128,53.4196,1,1
-1.39949,53.5229,1,1
-1.61994,54.9833,1,1
-0.069896,53.5665,1,2
0.375186,51.4825,1,2
0.00487,51.4364,1,2
-1.06979,51.2847,1,2
-0.091709,53.5483,1,2
-1.17331,52.912,1,1
-0.423333,51.3857,1,2
-0.153088,51.5118,1,2
-3.38965,56.0264,1,3
-1.76706,53.7996,1,1
-2.59996,51.8036,1,1
-1.72025,53.8762,1,1
-2.50458,51.522,1,1
-0.768606,51.292,1,2
-1.17372,50.8134,1,2
-0.251345,52.2278,1,2
-0.171747,51.4957,1,2
-0.077867,51.3985,1,2
-0.982257,51.4559,1,2
-2.41976,53.5854,1,1
-0.108004,51.5668,1,2
-2.23915,53.3821,1,1
-4.23974,57.4669,2,3
-2.02683,52.5827,1,1
-1.33695,54.5555,1,1
-1.61241,53.7933,1,1
-1.43311,53.5467,1,1
-1.71802,53.8009,1,1
0.063571,51.4873,1,2
-0.402959,51.529,1,2
-1.49169,52.9245,1,1
-2.35243,51.3609,1,1
-0.033788,50.8115,1,2
-1.4244,53.242,1,1
-2.40196,53.5243,1,1
0.124978,52.234,1,2
-3.1811,51.5252,1,1
0.133775,52.2342,1,2
-1.41803,54.9629,1,1
1.28293,52.6468,1,2
-1.22573,53.481,1,1
-3.94156,56.1263,1,3
-2.43864,53.4242,1,1
-0.401767,53.7639,1,1
0.130356,51.5511,1,2
-0.195803,51.5578,1,2
-2.54445,53.4142,1,1
-1.02048,50.8784,1,2
-1.88799,52.5086,1,1
-0.212931,51.5661,1,2
-2.91703,53.4099,1,1
-1.24218,53.0812,1,1
-0.078562,51.4197,1,2
0.264658,51.4466,1,2
-2.64322,53.5483,1,1
-3.06917,51.7374,1,1
-3.00078,51.1234,1,1
-2.43837,52.6781,1,1
-1.81354,52.5194,1,1
-1.26842,50.8753,1,2
-0.112782,51.4723,1,2
-1.42216,52.9185,1,1
-2.12028,52.8105,1,1
-0.226516,51.1006,1,2
-3.8362,53.3244,1,1
-1.33831,54.5668,1,1
-2.59295,51.4455,1,1
-0.159409,51.3656,1,2
-0.13142,51.5482,1,2
-3.87884,55.7864,1,3
-0.766863,50.8363,1,2
-4.03116,55.8263,1,3
-2.17173,53.0273,1,1
-2.23681,51.8606,1,1
0.605057,51.5857,1,2
-3.0266,53.4182,1,1
-3.17389,53.3956,1,1
-1.89395,52.4796,1,1
-0.030993,51.4756,1,2
0.870389,51.1398,1,2
-2.23886,53.4372,1,1
0.158365,51.4754,1,2
-1.18325,50.8286,1,2
-2.47578,53.7312,1,1
-0.227255,51.5169,1,2
-0.212475,51.9227,1,2
-0.065671,51.3911,1,2
-1.15197,51.8964,1,2
-1.9071,52.4593,1,1
-2.91604,53.3847,1,1
-2.27297,53.5917,1,1
-3.78927,56.0136,1,3
1.09641,51.2886,1,2
-3.02954,53.4836,1,1
-1.46642,53.3701,1,1
-2.99714,51.2328,1,1
-0.458082,51.8978,1,2
-3.21827,51.7991,1,1
-1.23689,51.7477,1,2
-2.21153,53.4206,1,1
-0.375631,51.511,1,2
-1.86548,52.5451,1,1
-1.45178,52.5035,1,1
-0.135882,51.5661,1,2
-1.67369,50.7449,1,2
-1.8704,53.6224,1,1
-1.71554,54.9657,1,1
-4.30649,55.8707,1,3
-4.42097,55.8427,1,3
-1.10188,52.612,1,1
-2.00454,52.5219,1,1
0.248247,51.4377,1,2
-3.246,55.9355,1,3
-3.10787,51.0303,1,1
-2.66126,53.776,1,1
-3.21056,55.9492,1,3
-2.66127,53.7287,1,1
-0.197782,51.4273,1,2
-3.56894,54.5225,1,3
-1.87543,50.7285,1,2
-2.86514,53.3584,1,1
-0.17698,50.8344,1,2
-2.73954,52.732,1,1
-1.50567,53.9882,1,1
-0.074524,51.5567,1,2
-0.57407,53.199,1,1
-0.237401,51.5453,1,2
-1.36923,53.7922,1,1
-0.269836,51.5457,1,2
-1.15477,52.5954,1,1
-0.153308,51.5028,1,2
-1.36283,53.4325,1,1
-1.81851,52.4939,1,1
-0.26075,51.5948,1,2
-2.03502,52.6758,1,1
-0.117716,51.5203,1,2
0.087305,51.3951,1,2
-3.00329,51.1272,1,1
-1.48695,53.8238,1,1
-1.78419,53.8055,1,1
-1.11081,52.9723,1,1
-2.1151,52.4736,1,1
-4.04943,51.0759,1,1
-0.421526,51.4507,1,2
0.135412,51.5666,1,2
-2.53505,51.4779,1,1
-0.450987,51.3967,1,2
-3.01579,53.7653,1,1
-2.38173,53.757,1,1
-2.97667,51.2198,1,1
-2.00704,52.525,1,1
-4.24931,55.8576,1,3
-1.46685,54.9679,1,1
-1.44256,55.041,1,1
-0.12264,51.4391,1,2
0.145219,51.5726,1,2
-2.16729,52.2615,1,1
-4.04821,50.3919,1,1
-0.574774,51.2341,1,2
-4.03057,55.7783,1,3
-0.430304,51.413,1,2
-0.399771,51.6569,1,2
-2.53253,53.544,1,1
-1.94262,52.0795,1,1
-0.033091,51.5674,1,2
1.7417,52.4794,1,2
0.017477,51.52,1,2
-0.159242,51.4843,1,2
-1.46574,53.4001,1,1
0.112191,51.5326,1,2
-0.280666,51.4228,1,2
-1.97412,52.6073,1,1
-0.778119,51.6191,1,2
0.047705,51.5318,1,2
-3.29068,51.4138,1,1
-0.718768,51.3409,1,2
-3.02311,53.8043,1,1
-3.04492,53.7839,1,1
-0.294604,51.5313,1,2
-1.79409,52.455,1,1
-2.63942,53.7068,1,1
-2.94382,53.4037,1,1
-1.14482,52.659,1,1
-0.142475,51.1269,1,2
-0.559904,51.3157,1,2
-0.260951,52.562,1,2
-2.4229,53.5826,1,1
-2.00337,52.6206,1,1
-0.736451,51.314,1,2
0.136251,52.2125,1,2
-4.40364,55.8311,1,3
-3.14441,51.4931,1,1
-0.037515,51.4545,1,2
-0.039549,51.6319,1,2
-0.701128,51.538,1,2
-1.04436,50.8436,1,2
-0.150686,51.5142,1,2
-0.26025,51.5323,1,2
-2.0774,53.4714,1,1
-4.25686,55.8583,1,3
-0.326233,53.7481,1,1
-5.11044,50.1729,1,1
-0.514491,51.9062,1,2
0.409002,52.2456,1,2
-1.2069,54.5641,1,1
1.24479,51.8342,1,2
0.992029,52.1901,1,2
-2.12206,52.5421,1,1
-0.257464,51.4353,1,2
-2.14635,53.4126,1,1
-0.41025,50.8196,1,2
-2.16416,52.9969,1,1
-0.124108,51.6067,1,2
-3.2203,55.836,1,3
-0.126569,51.5048,1,2
-1.14255,52.9862,1,1
1.3041,51.3721,1,2
-0.316733,53.7809,1,1
-0.114883,51.4633,1,2
-0.127463,51.5146,1,2
-2.21226,53.8374,1,1
-1.87171,52.4822,1,1
-2.04176,52.6146,1,1
-1.08742,50.8061,1,2
-4.68663,55.6458,1,3
-2.44375,53.5834,1,1
-4.14262,50.3702,1,1
-1.37023,50.9036,1,2
-0.101116,50.814,1,2
-1.6187,53.8364,1,1
1.35787,51.9665,1,2
-0.418576,51.4195,1,2
-1.48103,53.3916,1,1
-1.80086,52.5195,1,1
-1.06936,50.8004,1,2
-0.086064,51.6048,1,2
-0.25815,52.0912,1,2
-1.86563,50.7363,1,2
-1.75449,52.4035,1,1
-3.05068,53.2165,1,1
1.14542,51.7833,1,2
-2.61945,51.468,1,1
1.2979,51.1355,1,2
-2.32626,53.5075,1,1
-0.380122,50.8328,1,2
-0.087496,51.5191,1,2
-2.0324,52.5313,1,1
-0.144984,51.431,1,2
-0.059635,51.5642,1,2
0.099512,51.376,1,2
-1.43209,53.3628,1,1
-2.90181,53.4087,1,1
-2.15759,52.499,1,1
-2.08062,51.8916,1,1
-3.07334,52.9723,1,1
-2.50686,51.4808,1,1
-0.199027,51.4505,1,2
-4.25427,55.8826,1,3
-3.46939,51.6454,1,1
0.13668,52.2001,1,2
-1.18112,52.5999,1,1
-4.32817,55.8723,1,3
-3.03904,51.6989,1,1
-0.077032,51.5485,1,2
0.05852,51.5542,1,2
0.003853,51.3704,1,2
-1.75039,53.7686,1,1
-1.14176,53.5126,1,1
-1.83412,52.4544,1,1
-2.25902,51.86,1,1
-0.790162,51.8177,1,2
-0.94161,53.32,1,1
-0.041338,50.8075,1,2
-2.18146,51.855,1,1
-2.9712,53.3906,1,1
1.23281,52.6409,1,2
-2.10139,51.8877,1,1
-1.08034,52.9624,1,1
-3.24138,51.4782,1,1
-2.25491,53.453,1,1
-3.24367,55.9678,1,3
-4.23589,57.483,2,3
-2.56807,51.4581,1,1
-3.08683,53.3785,1,1
-3.4851,51.6442,1,1
-1.17829,52.9474,1,1
-2.6077,51.4508,1,1
-2.37714,53.7528,1,1
-3.34364,56.111,1,3
-0.24674,50.8412,1,2
-2.13901,52.5868,1,1
0.058657,51.5157,1,2
-0.805349,52.0495,1,2
-1.92957,52.4868,1,1
-1.38359,52.5443,1,1
-1.14901,50.8058,1,2
-0.259592,51.5269,1,2
-2.22786,53.8003,1,1
-1.9084,53.2476,1,1
-1.89032,50.7202,1,2
-2.84294,53.3601,1,1
-0.423911,51.9065,1,2
0.476567,51.3012,1,2
0.496278,51.3946,1,2
-0.166593,51.1458,1,2
-1.59713,51.7645,1,1
-1.25697,51.7507,1,2
-1.39891,53.5207,1,1
-2.96856,51.5766,1,1
-1.1384,53.5221,1,1
-1.57208,52.4033,1,1
-0.683678,52.4914,1,2
-1.63833,54.9891,1,1
-0.660043,51.9196,1,2
-3.98102,55.8669,1,3
-0.367135,51.4705,1,2
-1.86081,50.7366,1,2
0.45927,51.3023,1,2
-1.50811,53.3644,1,1
-1.98831,52.5717,1,1
-2.6299,50.9393,1,1
-4.34833,55.8276,1,3
-2.22672,51.3253,1,1
-0.116378,51.5248,1,2
-0.2228,51.3757,1,2
-0.130838,51.4251,1,2
-0.423875,51.5788,1,2
-1.77561,53.6774,1,1
-3.24358,51.5857,1,1
-0.35396,53.7682,1,1
-0.327048,51.3027,1,2
-1.14814,54.5782,1,1
-0.122622,51.5062,1,2
-1.79755,53.6176,1,1
-4.81384,55.9494,1,3
0.921525,51.891,1,2
-0.426019,54.2416,1,1
0.057824,51.4845,1,2
0.639041,51.5493,1,2
-2.04045,52.4674,1,1
-2.00572,52.5247,1,1
-1.17616,50.852,1,2
-0.772852,53.3937,1,1
-1.46628,53.381,1,1
-3.55752,50.3977,1,1
-0.432263,51.4944,1,2
-3.5172,50.7296,1,1
-0.109866,51.6124,1,2
-2.02801,53.5033,1,1
-3.57991,50.4405,1,1
-2.23918,53.4944,1,1
0.40056,52.7522,1,2
-1.31266,54.5653,1,1
-1.83329,53.7911,1,1
-0.127042,51.5108,1,2
-2.14892,53.4155,1,1
-0.327699,51.5095,1,2
-0.271558,52.2277,1,2
-0.145726,51.4695,1,2
-0.07118,51.2977,1,2
-2.23168,51.7383,1,1
-0.589288,51.2372,1,2
-1.46978,53.3655,1,1
0.40127,52.7435,1,2
-0.308068,51.4831,1,2
-3.14209,51.4871,1,1
-3.20585,55.9469,1,3
1.30931,52.6574,1,2
-0.540341,53.2267,1,1
0.032803,51.3168,1,2
-0.056081,51.4139,1,2
-2.89269,53.3536,1,1
-1.98981,52.4455,1,1
-3.53843,53.3029,1,1
-0.543332,50.8132,1,2
-1.58084,53.8079,1,1
-1.56449,52.293,1,1
-0.579368,51.3174,1,2
-0.112835,51.464,1,2
-2.24245,53.5914,1,1
-0.371899,51.5106,1,2
-2.99543,53.6359,1,1
-2.73893,54.3343,1,1
1.29025,52.6242,1,2
-0.106033,51.5205,1,2
-2.14106,52.9942,1,1
-1.64159,52.8217,1,1
-0.173396,51.4617,1,2
-0.179406,51.4915,1,2
-2.74263,52.0739,1,1
-2.91773,53.4075,1,1
-0.409224,54.2872,1,1
-1.35698,52.5382,1,1
-3.01997,51.5715,1,1
-2.43567,53.5904,1,1
0.272224,51.1927,1,2
-1.5869,54.7002,1,1
-2.52079,53.5836,1,1
-4.19591,55.8458,1,3
0.041903,51.4569,1,2
-1.93294,52.5024,1,1
-0.195277,51.5711,1,2
-1.80353,53.6311,1,1
-1.4491,55.0094,1,1
-1.54155,53.7483,1,1
-4.0077,51.6202,1,1
-2.4425,50.7186,1,1
0.524752,51.3478,1,2
-2.45914,51.2889,1,1
-1.82881,52.5332,1,1
-1.97731,52.4451,1,1
-0.282057,51.7188,1,2
0.01465,51.4461,1,2
-0.240618,51.312,1,2
-1.75609,51.55,1,1
-0.302667,51.5819,1,2
-1.16541,52.6259,1,1
-3.08336,55.8898,1,3
-0.110747,51.518,1,2
-3.20909,55.9738,1,3
-1.99435,52.6924,1,1
-3.16079,55.9074,1,3
-3.05692,53.415,1,1
-0.254522,51.6668,1,2
-2.59339,51.4573,1,1
0.184019,51.2766,1,2
-1.85528,52.5078,1,1
-1.47965,53.4185,1,1
-0.197549,51.3674,1,2
-1.77657,52.4269,1,1
0.188743,51.2764,1,2
-0.415973,51.8966,1,2
-1.34392,54.7565,1,1
-1.82613,52.5406,1,1
-1.85169,52.4822,1,1
-3.13181,56.1369,1,3
-0.169571,51.6075,1,2
-4.10095,55.7823,1,3
-2.11477,53.5309,1,1
-0.159225,51.5204,1,2
-2.62221,53.6494,1,1
-1.4788,50.9878,1,2
-1.26967,53.1243,1,1
-1.12349,52.9711,1,1
0.120329,52.1856,1,2
-0.191829,51.3558,1,2
0.172725,51.5865,1,2
-0.118572,51.4015,1,2
-0.193991,51.0959,1,2
-2.355,53.4831,1,1
-3.04554,53.8087,1,1
-2.92131,53.4059,1,1
-0.01667,51.6231,1,2
-2.36081,51.3851,1,1
-1.61644,54.9572,1,1
-1.20967,53.3721,1,1
-1.78312,51.5676,1,1
-0.211376,54.0841,1,1
-0.035247,51.5877,1,2
0.806096,51.5447,1,2
-1.80677,53.8153,1,1
-2.27571,53.3861,1,1
-1.40392,53.2823,1,1
-1.67438,54.9557,1,1
-0.594886,51.5184,1,2
-1.87392,50.7615,1,2
-4.40428,55.8467,1,3
-1.50073,52.9279,1,1
-1.75349,53.81,1,1
-2.43067,53.5887,1,1
-4.21786,55.9142,1,3
-2.27357,53.4741,1,1
1.26732,52.6536,1,2
-1.80359,53.6516,1,1
-2.12206,52.5412,1,1
-4.28657,55.888,1,3
-0.273614,52.5814,1,2
-1.71775,53.6359,1,1
-2.2676,53.6976,1,1
-2.89711,53.2708,1,1
-2.51634,53.5403,1,1
-1.17412,54.5789,1,1
-2.9276,53.3979,1,1
-1.01877,51.465,1,2
-2.16001,53.6054,1,1
-2.27175,53.5189,1,1
-1.95462,52.4731,1,1
-2.57089,53.3775,1,1
-2.04314,52.3658,1,1
-0.105774,51.4955,1,2
-1.48264,51.2058,1,2
-1.13543,52.9549,1,1
-1.71405,53.7366,1,1
-0.025323,51.4102,1,2
-0.046855,51.529,1,2
-0.92764,51.4465,1,2
-2.44224,51.5437,1,1
-2.22637,53.4376,1,1
-1.11731,52.6525,1,1
-3.41217,50.62,1,1
-0.342408,51.5806,1,2
-0.128126,51.4351,1,2
-1.16741,52.9561,1,1
0.034524,51.4885,1,2
1.39423,51.3859,1,2
-2.51285,51.4883,1,1
-2.44397,53.7477,1,1
0.122149,51.5576,1,2
-4.30474,55.8708,1,3
-2.1685,53.4604,1,1
-2.8583,53.3847,1,1
-2.14298,52.99,1,1
-0.651867,52.496,1,2
-2.39676,53.7427,1,1
-2.11999,53.5611,1,1
0.000318,51.4836,1,2
-2.15715,53.4453,1,1
-1.38078,53.7506,1,1
-0.438845,51.9035,1,2
-0.218228,51.5672,1,2
-2.16041,52.9901,1,1
-1.81274,51.5924,1,1
-0.745954,51.4179,1,2
0.031845,51.5157,1,2
-3.38426,50.6516,1,1
-2.19321,53.0298,1,1
-1.89167,52.5081,1,1
-1.84874,52.4403,1,1
-2.09861,57.1395,1,3
-4.1256,50.3702,1,1
-0.319063,51.5914,1,2
-1.02901,53.5961,1,1
-1.20829,51.751,1,2
-4.15282,55.8696,1,3
-1.76262,53.5645,1,1
-4.35166,55.888,1,3
-3.24723,51.4763,1,1
-0.057664,51.519,1,2
-2.73724,52.7099,1,1
0.176951,51.4514,1,2
-0.285219,51.5009,1,2
-0.244324,51.6164,1,2
-1.45211,53.8046,1,1
-0.149025,51.5232,1,2
-2.15554,53.6233,1,1
-3.05287,55.8798,1,3
-1.90964,50.7655,1,2
-1.35412,53.4313,1,1
-0.256001,51.6434,1,2
-0.30842,51.73,1,2
-0.011844,50.7934,1,2
-0.359854,52.7698,1,2
-0.010581,51.5112,1,2
0.066375,51.5748,1,2
-0.149903,50.8331,1,2
0.128791,51.5515,1,2
-0.168631,51.4009,1,2
0.702024,51.7379,1,2
-4.31961,55.8976,1,3
-0.089037,51.5133,1,2
0.117022,51.5311,1,2
-0.413449,51.4803,1,2
-1.59588,54.9518,1,1
-1.26304,51.4037,1,2
-2.04291,52.5748,1,1
-0.877273,51.429,1,2
-2.26176,52.3293,1,1
-3.52867,50.7247,1,1
-1.44596,53.4173,1,1
-1.25861,53.1241,1,1
-3.06549,55.8624,1,3
-1.13238,52.9285,1,1
-2.20754,53.3731,1,1
-1.45009,53.3887,1,1
0.128505,51.4588,1,2
-1.63508,52.8015,1,1
-1.1745,52.9664,1,1
0.263175,51.4806,1,2
-2.10657,52.7841,1,1
0.701463,51.5827,1,2
-0.764747,51.2915,1,2
-3.09661,53.3847,1,1
-0.033922,52.9725,1,2
-4.24592,55.8571,1,3
-0.126101,50.8353,1,2
-4.12599,50.3787,1,1
-2.06062,53.5376,1,1
-1.91874,52.5346,1,1
-0.89933,51.4449,1,2
-2.1101,52.4768,1,1
-2.21272,53.508,1,1
-0.145594,50.8236,1,2
-0.164224,51.4965,1,2
-1.91638,52.6868,1,1
-1.82163,52.4491,1,1
-1.4969,53.7159,1,1
-1.79126,53.636,1,1
-1.77684,53.7027,1,1
-1.44722,52.5141,1,1
-4.2815,55.8534,1,3
-0.100356,51.3658,1,2
-2.2349,52.3842,1,1
-1.24234,53.0806,1,1
-0.060363,51.4928,1,2
-1.45225,53.3849,1,1
-0.836159,51.343,1,2
-1.46595,53.3832,1,1
-2.97187,56.4685,1,3
-0.435383,51.5253,1,2
-2.25799,53.4383,1,1
-2.53931,53.6024,1,1
-4.35815,55.8341,1,3
-2.90701,53.3843,1,1
-2.19275,53.4603,1,1
-1.31807,51.0668,1,2
0.144908,51.4709,1,2
-0.281424,52.6119,1,2
0.084503,51.583,1,2
-0.022134,52.9795,1,2
-0.390852,50.8139,1,2
-1.3517,54.5901,1,1
-1.40242,50.978,1,2
-2.4116,53.5236,1,1
1.29946,52.6208,1,2
-3.21673,51.796,1,1
-2.14756,52.8918,1,1
-0.156784,51.5202,1,2
-1.38195,53.4321,1,1
-0.040916,51.6706,1,2
-4.43178,55.9136,1,3
-3.90955,51.6566,1,1
-3.09072,53.3247,1,1
-0.371209,53.7342,1,1
-3.05656,53.794,1,1
-0.122157,51.507,1,2
-2.17724,53.0246,1,1
-0.149851,51.5135,1,2
-0.088032,51.4409,1,2
-3.81128,51.6649,1,1
-0.187945,51.1227,1,2
-0.055839,51.5144,1,2
-0.096924,51.49,1,2
-2.09479,52.4787,1,1
-3.19877,55.9563,1,3
-1.50124,53.3866,1,1
-1.51246,53.5497,1,1
-2.55838,53.1913,1,1
-1.59536,52.75,1,1
-0.396092,51.6914,1,2
-2.09659,57.1898,1,3
-0.40124,51.8818,1,2
-0.430065,51.4996,1,2
-1.82705,52.6798,1,1
0.186117,51.5858,1,2
-0.317111,52.5556,1,2
-2.29318,53.5865,1,1
-1.41914,54.9724,1,1
-1.86921,50.7241,1,2
-2.55243,51.5335,1,1
-1.36358,53.433,1,1
-0.227424,51.5719,1,2
-0.076288,51.614,1,2
-0.752658,51.3089,1,2
-0.139005,51.4931,1,2
-1.61677,53.8145,1,1
-2.94873,53.408,1,1
-2.24944,53.3931,1,1
1.3505,51.9614,1,2
-4.21549,55.8727,1,3
-0.066695,51.4623,1,2
-2.70002,52.0552,1,1
-3.16835,55.9513,1,3
-1.76482,53.7938,1,1
-2.98266,53.4113,1,1
-0.475006,52.1402,1,2
-2.57357,53.3978,1,1
-0.43652,53.8452,1,1
-2.01133,52.5933,1,1
-0.012453,51.5112,1,2
-1.7905,53.6369,1,1
-0.29679,51.4108,1,2
0.057414,51.5457,1,2
-4.35598,55.8696,1,3
-2.42684,53.5841,1,1
-1.17348,54.5413,1,1
-2.12647,52.5911,1,1
-0.06163,51.5681,1,2
0.21345,51.5928,1,2
-0.162008,51.9156,1,2
-2.92773,53.3897,1,1
-1.11029,52.9174,1,1
-0.067458,51.526,1,2
-1.01968,53.5814,1,1
-0.485205,51.6354,1,2
-0.100908,51.4947,1,2
-2.65577,51.4914,1,1
-2.01587,52.4712,1,1
-0.259621,52.5807,1,2
-0.134356,50.8313,1,2
0.300148,50.7751,1,2
-3.18418,55.9451,1,3
-0.780026,51.6395,1,2
-2.48331,52.9034,1,1
0.039564,51.5304,1,2
-0.253561,51.5602,1,2
-0.180993,51.7948,1,2
-1.53369,53.8008,1,1
-0.392331,51.4747,1,2
-1.52563,52.2943,1,1
-1.12727,53.0049,1,1
-3.19096,51.4943,1,1
-0.244521,51.5814,1,2
-2.15442,53.2722,1,1
-0.293846,51.7287,1,2
-4.13239,50.3992,1,1
-0.269014,52.2291,1,2
-2.067,53.47,1,1
-2.17552,53.4826,1,1
-3.34011,55.8841,1,3
-1.83128,52.5047,1,1
-1.60275,54.6975,1,1
-2.19475,53.1732,1,1
-1.8253,52.4529,1,1
-4.08623,52.4144,1,1
-2.76663,53.437,1,1
-0.774968,51.5698,1,2
-0.073188,51.5644,1,2
-1.94435,52.0956,1,1
-3.2269,51.502,1,1
-3.0998,51.0145,1,1
-3.50746,50.7307,1,1
-2.61769,51.4339,1,1
-3.02509,53.8297,1,1
-1.08714,53.5139,1,1
-0.590701,51.2378,1,2
-2.2254,53.025,1,1
0.143448,52.1978,1,2
-1.14731,52.6603,1,1
-1.93847,50.7304,1,2
0.044076,51.5345,1,2
-0.024343,51.7324,1,2
-1.77742,51.553,1,1
-0.647124,51.5163,1,2
-0.442159,51.774,1,2
-2.86466,53.3496,1,1
-1.89288,52.4343,1,1
0.023542,51.5462,1,2
-2.53067,53.588,1,1
-1.56259,53.7963,1,1
-2.45397,52.6706,1,1
-0.11204,51.5182,1,2
-2.73298,52.0553,1,1
-4.04543,51.7844,1,1
-0.061965,51.3598,1,2
-4.13291,50.4075,1,1
-1.53437,52.3976,1,1
0.441671,51.3113,1,2
-2.28557,53.5328,1,1
0.066931,51.6474,1,2
-1.25806,54.5658,1,1
-0.225575,51.7969,1,2
-0.723271,51.5197,1,2
-0.217258,50.8396,1,2
-4.32356,51.8471,1,1
-3.00411,56.1888,1,3
-0.114238,51.5312,1,2
-4.15974,55.8532,1,3
-2.54893,51.4341,1,1
-1.93836,52.5211,1,1
-5.01748,51.7295,1,1
-0.779632,52.046,1,2
-1.55219,53.7885,1,1
-0.204658,51.5417,1,2
-0.080643,51.5244,1,2
-2.09256,52.4697,1,1
-2.37317,53.5444,1,1
-0.064916,51.6131,1,2
-0.17155,50.8389,1,2
-1.15461,52.9403,1,1
-1.53353,55.1309,1,1
0.271184,50.8097,1,2
-5.04093,50.2672,1,1
-0.17003,51.463,1,2
-0.265796,52.6149,1,2
-2.12116,52.4832,1,1
-2.92942,54.8956,1,3
-2.21457,53.4555,1,1
-2.12235,52.8064,1,1
-4.13399,50.3846,1,1
-1.74431,53.7968,1,1
-1.24526,53.1011,1,1
0.266692,51.4789,1,2
-2.66517,53.7739,1,1
-0.431581,51.8867,1,2
-1.8417,50.7313,1,2
-0.466992,52.131,1,2
-1.62683,53.708,1,1
0.219994,51.1304,1,2
-0.332797,50.8178,1,2
-2.34594,51.3959,1,1
0.465746,51.7376,1,2
-1.43491,53.5017,1,1
-0.172675,52.3321,1,2
-2.70731,53.7619,1,1
-0.016963,51.4505,1,2
-0.608041,51.484,1,2
0.014511,51.4462,1,2
0.102295,51.3865,1,2
-1.63206,53.682,1,1
-4.33682,55.8459,1,3
-2.47364,53.5134,1,1
-1.68561,53.7492,1,1
-2.97961,53.4031,1,1
-2.08361,52.5634,1,1
-3.29792,51.6688,1,1
-3.01052,51.8284,1,1
-0.096737,51.4945,1,2
0.500078,50.8454,1,2
-2.67134,53.561,1,1
-2.63075,53.5628,1,1
-3.17169,55.9505,1,3
-1.01426,50.8495,1,2
0.110282,51.563,1,2
-0.114559,51.4571,1,2
0.039276,51.5304,1,2
-0.16181,50.8265,1,2
-2.62147,53.5476,1,1
-1.77537,51.559,1,1
-3.09852,53.3944,1,1
-0.112859,51.4739,1,2
-3.17588,51.7975,1,1
-1.99185,52.605,1,1
-2.97083,53.737,1,1
-0.327284,51.2962,1,2
-2.59232,53.3833,1,1
-1.75406,53.791,1,1
-4.31191,55.8542,1,3
-0.278953,51.9488,1,2
1.16032,52.058,1,2
-2.41271,53.4516,1,1
-0.973888,51.4504,1,2
-1.46415,52.9267,1,1
-0.2069,51.3598,1,2
-0.028419,51.5119,1,2
-0.363852,51.5904,1,2
-3.38521,51.5249,1,1
-1.50039,54.9838,1,1
-2.08284,53.5556,1,1
-2.0045,50.7411,1,2
-0.120506,51.5086,1,2
-0.009834,51.6868,1,2
0.342809,53.1578,1,2
-4.00764,51.6712,1,1
-1.15506,52.9481,1,1
-0.139828,51.1216,1,2
-0.91373,52.2165,1,2
-2.33701,53.5705,1,1
-1.33815,53.5871,1,1
-1.88629,52.4819,1,1
-2.63254,53.5512,1,1
-2.05828,52.5919,1,1
